tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['tags', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 23129423, 'reputation': 43, 'user_id': 17234713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ce80f4e189d0ec9e125b09a7a11a6a5?s=256&d=identicon&r=PG', 'display_name': 'dwh_dev', 'link': 'https://stackoverflow.com/users/17234713/dwh-dev'}",True,593,1,0,1661589957,1653386322,72360881,CC BY-SA 4.0,https://stackoverflow.com/questions/72360881/adding-query-tag-to-dbt-test,Adding Query Tag to DBT Test,,1653404785.0,,,
"['sql', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 2900721, 'reputation': 1582, 'user_id': 2487496, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/wKtv2.jpg?s=256&g=1', 'display_name': 'barnett', 'link': 'https://stackoverflow.com/users/2487496/barnett'}",True,108,1,0,1653367597,1653366528,72357220,CC BY-SA 4.0,https://stackoverflow.com/questions/72357220/why-is-this-query-not-able-to-execute,Why is this query not able to execute?,72357310.0,1653367597.0,,,
['dbt'],"{'account_id': 25367234, 'reputation': 21, 'user_id': 19181640, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6gjjbC-HNcD92lel5ggeJ8DqYJdKWvncwIser=k-s256', 'display_name': 'Jason McKenzie', 'link': 'https://stackoverflow.com/users/19181640/jason-mckenzie'}",True,1854,1,2,1663779435,1653322526,72351740,CC BY-SA 4.0,https://stackoverflow.com/questions/72351740/dbt-deps-the-process-cannot-access-the-file-because-it-is-being-used-by-anothe,dbt deps - The process cannot access the file because it is being used by another process: &#39;dbt_packages\\dbt-expectations-0.5.1\\integration_tests&#39;,,,,,
['dbt'],"{'account_id': 3404563, 'reputation': 119, 'user_id': 2855975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58c63ad9525564b88a16cde66338b16c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'code_code', 'link': 'https://stackoverflow.com/users/2855975/code-code'}",True,9264,1,2,1667233578,1653301511,72346976,CC BY-SA 4.0,https://stackoverflow.com/questions/72346976/how-to-use-variables-in-dbt-macros,How to use variables in dbt macros,,1667233578.0,,,
"['python', 'dbt']","{'account_id': 16344800, 'reputation': 117, 'user_id': 11804841, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qs1sayL8qyc/AAAAAAAAAAI/AAAAAAAAA4Y/1XDLNZPPpTo/photo.jpg?sz=256', 'display_name': 'Roxana Cepoiu', 'link': 'https://stackoverflow.com/users/11804841/roxana-cepoiu'}",True,1408,1,1,1653320339,1653298712,72346349,CC BY-SA 4.0,https://stackoverflow.com/questions/72346349/how-can-i-run-a-python-script-at-the-end-of-a-specific-dbt-model-using-the-post,"How can I run a python script at the end of a specific DBT model, using the post_hook param within config()?",72351266.0,,,,
"['kubernetes', 'jinja2', 'airflow', 'kubernetes-pod', 'dbt']","{'account_id': 17009440, 'reputation': 1, 'user_id': 12304872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92836be9bddce458339556bd6959d617?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mytreyi Reddy', 'link': 'https://stackoverflow.com/users/12304872/mytreyi-reddy'}",False,372,0,0,1653095135,1653094781,72325939,CC BY-SA 4.0,https://stackoverflow.com/questions/72325939/dbt-airflow-dag-json-overrides-using-kubernetes-operator,DBT Airflow DAG JSON overrides using Kubernetes operator,,1653095135.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 2425955, 'reputation': 2546, 'user_id': 2117872, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QjcJX.jpg?s=256&g=1', 'display_name': 'David Garrison', 'link': 'https://stackoverflow.com/users/2117872/david-garrison'}",True,6187,2,10,1695022693,1653077869,72324405,CC BY-SA 4.0,https://stackoverflow.com/questions/72324405/using-multiple-columns-in-a-unique-key-for-incremental-loading-in-dbt,Using multiple columns in a Unique_Key for incremental loading in DBT,72344192.0,1653078545.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 18287888, 'reputation': 37, 'user_id': 13315358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4da1dc37f8e913f2e05b7ac052bb4d6e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'shellyisrani', 'link': 'https://stackoverflow.com/users/13315358/shellyisrani'}",True,582,3,0,1652994109,1652965612,72305134,CC BY-SA 4.0,https://stackoverflow.com/questions/72305134/calculating-the-stddev-and-avg-between-the-most-recent-number-and-all-the-other,Calculating the stddev and avg between the most recent number and all the other numbers in a running list snowflake,,1652970564.0,,,
"['databricks', 'azure-databricks', 'dbt', 'databricks-connect']","{'account_id': 12207905, 'reputation': 444, 'user_id': 8910441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/310d249b2b70225851e8ec76d67b89cb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Julian Eccleshall', 'link': 'https://stackoverflow.com/users/8910441/julian-eccleshall'}",True,2809,2,3,1653398186,1652885233,72291367,CC BY-SA 4.0,https://stackoverflow.com/questions/72291367/can-not-connect-dbt-cloud-or-dbt-core-to-databricks,Can not connect dbt cloud or dbt core to databricks,,1653158845.0,,,
"['dbt', 'trino']","{'account_id': 17969393, 'reputation': 373, 'user_id': 13058538, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Sh5IFwmm-Uc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBesMxt9gp-kpPPQDpIrgngSN62iQ/photo.jpg?sz=256', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/13058538/dave'}",True,2919,1,0,1652808761,1652780466,72271632,CC BY-SA 4.0,https://stackoverflow.com/questions/72271632/trinousererror-type-user-error-name-syntax-error-message-line-726-mismatch,"TrinoUserError (type=USER_ERROR, name=SYNTAX_ERROR, message=&quot;line 7:26: mismatched input &#39;COUNT&#39;. Expecting: &#39;*&#39;, &lt;expression&gt;&quot;)",72278387.0,1652787192.0,,,
"['sql', 'apache-spark', 'hive', 'dbt']","{'account_id': 16687661, 'reputation': 177, 'user_id': 12061072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33323c8a7e44b293ee888ed9a2da8bb1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'memo', 'link': 'https://stackoverflow.com/users/12061072/memo'}",False,289,0,0,1652716752,1652715036,72261757,CC BY-SA 4.0,https://stackoverflow.com/questions/72261757/why-dbt-runs-in-cli-but-throws-an-error-on-cloud-ui-for-the-exact-same-model,why dbt runs in cli but throws an error on cloud UI for the exact same model?,,1652716752.0,,,
"['amazon-redshift', 'dbt']","{'account_id': 2403707, 'reputation': 519, 'user_id': 2100783, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/519d6807561b89f6cbb1b3cfd6cb5aa0?s=256&d=identicon&r=PG', 'display_name': 'Alejandro', 'link': 'https://stackoverflow.com/users/2100783/alejandro'}",True,439,1,0,1652659399,1652647061,72252007,CC BY-SA 4.0,https://stackoverflow.com/questions/72252007/assert-database-error-on-dbt-model-on-redshift,Assert database error on DBT model on Redshift,72253022.0,1652653027.0,,,
"['informatica', 'dbt']","{'account_id': 1028051, 'reputation': 376, 'user_id': 1036903, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/509efe9ce53c4df0aef4f120c0e77463?s=256&d=identicon&r=PG', 'display_name': 'Vinod', 'link': 'https://stackoverflow.com/users/1036903/vinod'}",False,397,1,0,1652767636,1652596212,72246018,CC BY-SA 4.0,https://stackoverflow.com/questions/72246018/dbt-same-code-serving-for-dev-stage-prod-environments,DBT: same code serving for dev/stage/prod environments,,,,,
"['mysql', 'sql', 'dbt']","{'account_id': 14392422, 'reputation': 251, 'user_id': 10396679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c1dec88b73ba5a7459845345c68050f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'KushalR', 'link': 'https://stackoverflow.com/users/10396679/kushalr'}",True,1018,2,0,1652550255,1652547132,72242294,CC BY-SA 4.0,https://stackoverflow.com/questions/72242294/what-does-a-zero-value-coalesce-function-do,What does a zero value coalesce function do?,72242634.0,,,,
['dbt'],"{'account_id': 955682, 'reputation': 639, 'user_id': 981030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e56dc83f2dd5c7249ea7529a9e430070?s=256&d=identicon&r=PG', 'display_name': 'Ward W', 'link': 'https://stackoverflow.com/users/981030/ward-w'}",True,973,2,2,1657209487,1652481353,72235990,CC BY-SA 4.0,https://stackoverflow.com/questions/72235990/is-there-an-easy-way-to-move-a-file-to-a-different-folder-in-dbt-cloud,Is there an easy way to move a file to a different folder in dbt Cloud?,72900915.0,,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 4725447, 'reputation': 141, 'user_id': 3822232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c6acf307b1faecbb253cbc0940b2891?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3822232', 'link': 'https://stackoverflow.com/users/3822232/user3822232'}",True,543,4,1,1652568515,1652478194,72235696,CC BY-SA 4.0,https://stackoverflow.com/questions/72235696/how-to-parse-json-in-snowflake-to-get-the-count-based-on-certain-field-in-json,How to parse json in snowflake to get the count based on certain field in json,72236381.0,,,,
"['sql', 'amazon-redshift', 'dbt']","{'account_id': 24597108, 'reputation': 23, 'user_id': 18500354, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgC17CbfpGa0kHMt26zSE34Bs8Z6exF7yaWIpM5Bw=k-s256', 'display_name': 'Hai Do', 'link': 'https://stackoverflow.com/users/18500354/hai-do'}",True,569,2,2,1652538376,1652423658,72225338,CC BY-SA 4.0,https://stackoverflow.com/questions/72225338/sql-how-can-i-product-multiply-across-partitions-with-window-functions,SQL-how can i product/ multiply across partitions with window functions,72231872.0,1652538376.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 208400, 'reputation': 312, 'user_id': 458855, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4nzDy.jpg?s=256&g=1', 'display_name': 'Blazen', 'link': 'https://stackoverflow.com/users/458855/blazen'}",True,1036,1,1,1652372534,1652370760,72218671,CC BY-SA 4.0,https://stackoverflow.com/questions/72218671/dbt-models-taking-long-to-run,dbt models taking long to run,72219086.0,1652371901.0,,,
"['yaml', 'dbt']","{'account_id': 14567808, 'reputation': 9218, 'user_id': 10521959, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DymiN.png?s=256&g=1', 'display_name': 'Yaakov Bressler', 'link': 'https://stackoverflow.com/users/10521959/yaakov-bressler'}",True,1463,1,1,1652371823,1652370700,72218656,CC BY-SA 4.0,https://stackoverflow.com/questions/72218656/dbt-set-test-severity-for-all-test-in-a-model,DBT set test severity for all test in a model,72218825.0,,,,
"['sql', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 9322639, 'reputation': 112, 'user_id': 6920946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/413f597cdc6b9ec0e05e63e608b02c00?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ThomasWear', 'link': 'https://stackoverflow.com/users/6920946/thomaswear'}",True,1301,1,1,1652371120,1652363590,72216881,CC BY-SA 4.0,https://stackoverflow.com/questions/72216881/how-to-structure-dbt-tables-with-cyclical-dependencies,How to structure DBT tables with cyclical dependencies,72218753.0,,,,
"['python', 'dbt']","{'account_id': 6158997, 'reputation': 39, 'user_id': 4801184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17e2a779587aac2d2f3e23885c9c86e2?s=256&d=identicon&r=PG', 'display_name': 'CatPhish', 'link': 'https://stackoverflow.com/users/4801184/catphish'}",False,708,1,0,1652365011,1652362697,72216654,CC BY-SA 4.0,https://stackoverflow.com/questions/72216654/how-can-i-resolve-error-building-wheels-when-trying-to-install-dbt-snowflake,How can I resolve error building wheels when trying to install dbt-snowflake?,,,,,
"['dbt', 'scd']","{'account_id': 6370880, 'reputation': 13, 'user_id': 4943302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0576b752603c7d769e850654dd6fdaa0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Game Changers', 'link': 'https://stackoverflow.com/users/4943302/game-changers'}",False,136,0,0,1652255243,1652255243,72197266,CC BY-SA 4.0,https://stackoverflow.com/questions/72197266/how-scdtype-behaves-when-we-have-a-new-column-added-to-the-source-table,How scdtype behaves when we have a new column added to the source table?,,,,,
"['continuous-integration', 'bigdata', 'snowflake-cloud-data-platform', 'data-warehouse', 'dbt']","{'account_id': 4610643, 'reputation': 1424, 'user_id': 3738870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19b6db02647a936b5ed4908cf4497616?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3738870', 'link': 'https://stackoverflow.com/users/3738870/user3738870'}",True,1302,1,0,1652195695,1652177500,72184428,CC BY-SA 4.0,https://stackoverflow.com/questions/72184428/how-to-prevent-dbt-from-rebuilding-incremental-tables-when-source-views-columns,How to prevent dbt from rebuilding incremental tables when source view&#39;s columns change?,,1652193523.0,,,
"['jinja2', 'dbt']","{'account_id': 3690699, 'reputation': 2573, 'user_id': 3073340, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/114cd763dfcabbe73f1aa28f95a7eb1b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sgdata', 'link': 'https://stackoverflow.com/users/3073340/sgdata'}",True,1586,1,0,1652524097,1652147641,72179914,CC BY-SA 4.0,https://stackoverflow.com/questions/72179914/operator-to-concatenate-two-dbt-jinja-sets,Operator to concatenate two dbt Jinja sets?,72180051.0,1652524097.0,,,
"['mysql', 'sql', 'database', 'gaps-and-islands', 'dbt']","{'account_id': 21892487, 'reputation': 75, 'user_id': 16179262, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwPconNMl-3Ljaute93GzTTuMs03I2WnbkcWzhl=k-s256', 'display_name': 'Serda Shehu', 'link': 'https://stackoverflow.com/users/16179262/serda-shehu'}",True,80,1,0,1651706279,1651701353,72119869,CC BY-SA 4.0,https://stackoverflow.com/questions/72119869/self-joining-a-table-while-maintaining-the-order-of-the-rows,Self joining a table while maintaining the order of the rows,72120159.0,1651706279.0,,,
"['snowflake-cloud-data-platform', 'dbt', 'jinja2-cli']","{'account_id': 8035006, 'reputation': 397, 'user_id': 6058455, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/shogt.png?s=256&g=1', 'display_name': 'PURWU', 'link': 'https://stackoverflow.com/users/6058455/purwu'}",True,1798,1,2,1651695750,1651678032,72115583,CC BY-SA 4.0,https://stackoverflow.com/questions/72115583/dbt-incremental-load-merge-operation-without-is-incremental-macro,dbt incremental load merge operation without IS_INCREMENTAL() macro,,,,,
['dbt'],"{'account_id': 20706633, 'reputation': 45, 'user_id': 15204348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/460039924f59039396a2394689a1b7aa?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BlueLighthouse', 'link': 'https://stackoverflow.com/users/15204348/bluelighthouse'}",True,780,1,2,1651765293,1651653868,72110161,CC BY-SA 4.0,https://stackoverflow.com/questions/72110161/change-materialization-name-prefix-of-seed-data-in-the-warehouse,Change materialization name(-prefix) of seed data in the warehouse,72115451.0,,,,
"['mysql', 'sql', 'dbt']","{'account_id': 17969393, 'reputation': 373, 'user_id': 13058538, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Sh5IFwmm-Uc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBesMxt9gp-kpPPQDpIrgngSN62iQ/photo.jpg?sz=256', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/13058538/dave'}",True,3017,1,0,1651676670,1651589131,72101209,CC BY-SA 4.0,https://stackoverflow.com/questions/72101209/dbt-join-multiple-tables,DBT join multiple tables,72107248.0,1651608207.0,,,
"['amazon-redshift', 'dbt']","{'account_id': 6990167, 'reputation': 897, 'user_id': 5359715, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/xLRUE.jpg?s=256&g=1', 'display_name': 'tarun kumar Sharma', 'link': 'https://stackoverflow.com/users/5359715/tarun-kumar-sharma'}",True,1205,2,2,1673876176,1651586419,72100584,CC BY-SA 4.0,https://stackoverflow.com/questions/72100584/read-redshift-external-table-in-dbt,Read Redshift external table in DBT,72101346.0,,,,
"['sql', 'macros', 'jinja2', 'dbt']","{'account_id': 6699569, 'reputation': 147, 'user_id': 5166548, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g5zz3.jpg?s=256&g=1', 'display_name': 'Marcos Rull&#225;n', 'link': 'https://stackoverflow.com/users/5166548/marcos-rull%c3%a1n'}",True,1550,1,4,1685723740,1651479716,72084073,CC BY-SA 4.0,https://stackoverflow.com/questions/72084073/declare-var-in-other-macro-to-be-used-in-a-different-macro-for-dbt,Declare var in other macro to be used in a different macro for DBT,72115350.0,,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 9002244, 'reputation': 161, 'user_id': 8055704, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LotgrJFYAYw/AAAAAAAAAAI/AAAAAAAAA5Q/2x_gdmmxl2Q/photo.jpg?sz=256', 'display_name': 'seve', 'link': 'https://stackoverflow.com/users/8055704/seve'}",True,368,1,1,1651780827,1651373973,72073691,CC BY-SA 4.0,https://stackoverflow.com/questions/72073691/adapter-response-in-run-results-json-always-blank-for-dbt-run-in-snowflake,adapter_response in run_results.json always blank for dbt run in Snowflake,72132993.0,,,,
['dbt'],"{'account_id': 402310, 'reputation': 937, 'user_id': 769405, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5f2d2d9093f8faac47b2321afe5cfc5d?s=256&d=identicon&r=PG', 'display_name': 'mikelus', 'link': 'https://stackoverflow.com/users/769405/mikelus'}",True,2390,1,2,1683560775,1651146879,72043221,CC BY-SA 4.0,https://stackoverflow.com/questions/72043221/why-is-dbt-running-a-model-that-is-not-being-targeted-explicitly-in-the-dbt-run,Why is DBT running a model that is not being targeted explicitly in the DBT run statement?,72047969.0,,,,
"['google-bigquery', 'jinja2', 'dbt']","{'account_id': 7319670, 'reputation': 1358, 'user_id': 5576082, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh5.googleusercontent.com/-CYbvgeBuo9k/AAAAAAAAAAI/AAAAAAAAAFs/2lt8pJ3DZw8/photo.jpg?sz=256', 'display_name': 'PacMan', 'link': 'https://stackoverflow.com/users/5576082/pacman'}",False,2037,1,0,1657919481,1651075554,72032011,CC BY-SA 4.0,https://stackoverflow.com/questions/72032011/skip-dbt-model-if-source-table-not-exist,skip dbt model if source table not exist,,,,,
"['dbt', 'fivetran']","{'account_id': 25116127, 'reputation': 1, 'user_id': 18965136, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxHsY7OSjII7K7eUZiYf1nTZJ49nnAQX4Oi8J1Q=k-s256', 'display_name': 'Riki', 'link': 'https://stackoverflow.com/users/18965136/riki'}",False,374,2,0,1653540052,1651070019,72030615,CC BY-SA 4.0,https://stackoverflow.com/questions/72030615/dbt-how-can-i-run-ad-reporting-model-only-with-google-ads-source-from-fivetra,dbt: how can I run ad_reporting model (only with google_ads source) from fivetran transformation?,,,,,
"['docker', 'google-cloud-run', 'dbt']","{'account_id': 17440098, 'reputation': 13, 'user_id': 17384953, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-r1HJKqKkaG8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reI3NRtM6710jLj0qKmKPVT6tsBog/photo.jpg?sz=256', 'display_name': 'GJustas', 'link': 'https://stackoverflow.com/users/17384953/gjustas'}",True,807,1,1,1651052259,1651049651,72025960,CC BY-SA 4.0,https://stackoverflow.com/questions/72025960/docker-container-runs-locally-but-fails-on-cloud-run-to-serve-dbt-docs,Docker container runs locally but fails on Cloud Run to serve dbt docs,72026525.0,,,,
"['sql', 'google-bigquery', 'snapshot', 'dbt']","{'account_id': 25113098, 'reputation': 1, 'user_id': 18962486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GJdo6.png?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/18962486/michael'}",False,194,0,0,1651048408,1651047909,72025551,CC BY-SA 4.0,https://stackoverflow.com/questions/72025551/snapshot-fails-because-of-resources-exceeded-during-query-execution,Snapshot fails because of &quot;Resources exceeded during query execution&quot;,,1651048408.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 4725447, 'reputation': 141, 'user_id': 3822232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c6acf307b1faecbb253cbc0940b2891?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3822232', 'link': 'https://stackoverflow.com/users/3822232/user3822232'}",True,106,1,1,1650657050,1650655377,71973688,CC BY-SA 4.0,https://stackoverflow.com/questions/71973688/how-to-convert-snowflake-table-to-different-structure,how to convert snowflake table to different structure,71973936.0,1650656243.0,,,
"['google-bigquery', 'dbt']","{'account_id': 14734384, 'reputation': 39, 'user_id': 10640816, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1938899016179533/picture?type=large', 'display_name': 'Conor Casey', 'link': 'https://stackoverflow.com/users/10640816/conor-casey'}",True,1060,1,0,1651031331,1650652020,71973160,CC BY-SA 4.0,https://stackoverflow.com/questions/71973160/updating-a-table-in-bigquery-using-dbt,Updating a table in bigquery using DBT,72023031.0,,,,
"['windows', 'amazon-web-services', 'dbt']","{'account_id': 24346813, 'reputation': 203, 'user_id': 18283242, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wZcQP.jpg?s=256&g=1', 'display_name': 'Aliaksandra', 'link': 'https://stackoverflow.com/users/18283242/aliaksandra'}",True,1501,1,0,1650900468,1650637439,71970343,CC BY-SA 4.0,https://stackoverflow.com/questions/71970343/installation-pip-install-dbt-postgres,installation pip install dbt-postgres,72002007.0,,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 4725447, 'reputation': 141, 'user_id': 3822232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c6acf307b1faecbb253cbc0940b2891?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3822232', 'link': 'https://stackoverflow.com/users/3822232/user3822232'}",True,3664,2,0,1656897964,1650587871,71962240,CC BY-SA 4.0,https://stackoverflow.com/questions/71962240/how-to-parse-this-json-in-snowflake,How to parse this json in snowflake,,1650592341.0,,,
"['google-cloud-platform', 'dbt', 'google-cloud-shell']","{'account_id': 13954125, 'reputation': 11, 'user_id': 10076980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6_xmBS-Ugl8/AAAAAAAAAAI/AAAAAAAAJLA/67Cpuo7OH0E/photo.jpg?sz=256', 'display_name': 'Ricardo Camilo', 'link': 'https://stackoverflow.com/users/10076980/ricardo-camilo'}",False,431,0,1,1650543504,1650543504,71954355,CC BY-SA 4.0,https://stackoverflow.com/questions/71954355/jinja2-incompatible,Jinja2 incompatible,,,,,
"['snowflake-cloud-data-platform', 'dbt', 'warehouse']","{'account_id': 25015230, 'reputation': 1, 'user_id': 18874395, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjv8sDAaL0k3v3Ip_zgfA60ECHnYJsacvDFhiMQ4g=k-s256', 'display_name': 'koolraul', 'link': 'https://stackoverflow.com/users/18874395/koolraul'}",False,2575,1,0,1650437935,1650435383,71934941,CC BY-SA 4.0,https://stackoverflow.com/questions/71934941/why-im-getting-000606-57p03-no-active-warehouse-selected-in-the-current-ses,Why I&#39;m getting &#39;000606 (57P03): No active warehouse selected in the current session. Select an active warehouse with the &#39;use warehouse&#39; command.&#39;,,,,,
"['sql', 'amazon-redshift', 'dbt', 'data-transform']","{'account_id': 20489306, 'reputation': 33, 'user_id': 15035739, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NocJ0.jpg?s=256&g=1', 'display_name': 'Zaki Khurshid', 'link': 'https://stackoverflow.com/users/15035739/zaki-khurshid'}",True,763,1,1,1650474864,1650358973,71922302,CC BY-SA 4.0,https://stackoverflow.com/questions/71922302/extract-key-value-pairs-with-the-same-key-in-redshift,Extract key value pairs with the same key in redshift,71943700.0,,,,
['dbt'],"{'account_id': 1685423, 'reputation': 2603, 'user_id': 1548839, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/sJWHl.jpg?s=256&g=1', 'display_name': 'Moseleyi', 'link': 'https://stackoverflow.com/users/1548839/moseleyi'}",True,8993,3,3,1674817347,1650352330,71920945,CC BY-SA 4.0,https://stackoverflow.com/questions/71920945/env-var-required-but-not-provided-dbt-cli,Env var required but not provided - dbt CLI,71924525.0,,,,
"['sql', 'dbt']","{'account_id': 6516995, 'reputation': 1, 'user_id': 5042473, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5in_T-0T6ts/AAAAAAAAAAI/AAAAAAAABG8/Rckn45U0x9A/photo.jpg?sz=256', 'display_name': 'Amit Tiwari', 'link': 'https://stackoverflow.com/users/5042473/amit-tiwari'}",True,2178,1,0,1650318162,1650228926,71905406,CC BY-SA 4.0,https://stackoverflow.com/questions/71905406/dbt-macro-using-sql-and-jinja,DBT Macro using Sql and Jinja,,1650318162.0,,,
"['google-cloud-platform', 'google-cloud-composer', 'dbt']","{'account_id': 15080263, 'reputation': 411, 'user_id': 10883088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77c00b6512ade7a348fbecfa48504ab1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'dko512', 'link': 'https://stackoverflow.com/users/10883088/dko512'}",True,931,2,3,1650483610,1650171466,71899387,CC BY-SA 4.0,https://stackoverflow.com/questions/71899387/dbt-and-google-cloud-composer-pypi-dependency-issues,dbt and google cloud composer PyPI dependency issues,,,,,
['dbt'],"{'account_id': 7282270, 'reputation': 2378, 'user_id': 5551593, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f794d65135daa831b26b7bba86670215?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/5551593/andrew'}",True,769,1,2,1651704247,1650039062,71886357,CC BY-SA 4.0,https://stackoverflow.com/questions/71886357/can-you-have-a-dbt-model-config-block-apply-to-only-one-type-of-database-e-g-p,Can you have a dbt model config block apply to only one type of database (e.g. postgresql)?,71889282.0,1650058192.0,,,
