tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
['apache-nifi'],"{'account_id': 8195005, 'reputation': 11, 'user_id': 6168166, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/68d2ef75531cd32614131ef2b0cd0f49?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Chris C', 'link': 'https://stackoverflow.com/users/6168166/chris-c'}",True,273,1,0,1551934589,1551921509,,55034620,CC BY-SA 4.0,https://stackoverflow.com/questions/55034620/nifi-accessing-content-claim-identifier-using-groovy,NIFI accessing Content Claim Identifier using Groovy,,,,
"['elasticsearch', 'apache-nifi']","{'account_id': 9035149, 'reputation': 139, 'user_id': 6731462, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ecdd3d38b2ea362109f58f077d673ca9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mary Jane', 'link': 'https://stackoverflow.com/users/6731462/mary-jane'}",False,305,0,1,1551906018,1551906018,,55032050,CC BY-SA 4.0,https://stackoverflow.com/questions/55032050/nifi-jsonqueryelasticsearch-with-scrolling,NIFI: JsonQueryElasticsearch with scrolling,,,,
"['apache-nifi', 'apache-nifi-registry']","{'account_id': 8339685, 'reputation': 435, 'user_id': 6265370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a184a0dfbe1a43c996226f36b86fa78b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'gary', 'link': 'https://stackoverflow.com/users/6265370/gary'}",True,663,1,0,1551896112,1551889867,,55027919,CC BY-SA 4.0,https://stackoverflow.com/questions/55027919/restrict-modify-access-to-this-process-group,restrict modify-access to this process group,55029712.0,,,
['apache-nifi'],"{'account_id': 5109768, 'reputation': 45, 'user_id': 11028256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4467c2961c62881456f65de7a40f2c5b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/11028256/martin'}",False,1250,1,1,1551908388,1551884826,,55026243,CC BY-SA 4.0,https://stackoverflow.com/questions/55026243/parse-microseconds-in-apache-nifi,Parse microseconds in Apache NiFi,,,,
"['apache-nifi', 'illegalargumentexception', 'md5sum']","{'account_id': 15392377, 'reputation': 33, 'user_id': 11104609, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AN61Nys8i2c/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNiSrY2905S0OaMZSB2o3DWo6ZUcg/mo/photo.jpg?sz=256', 'display_name': 'Saloni Shah', 'link': 'https://stackoverflow.com/users/11104609/saloni-shah'}",False,843,1,0,1551887774,1551881401,,55025075,CC BY-SA 4.0,https://stackoverflow.com/questions/55025075/nifi-fails-to-launch-due-to-java-lang-illegalargumentexception,NiFi fails to launch due to java.lang.IllegalArgumentException,,,,
['apache-nifi'],"{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,412,1,0,1551803265,1551797067,,55005395,CC BY-SA 4.0,https://stackoverflow.com/questions/55005395/row-identifier-with-multiple-fields-in-puthbaserecord-in-apache-nifi,Row Identifier with multiple fields in PutHBaseRecord in Apache Nifi,55007358.0,,,
"['oracle', 'apache-nifi']","{'account_id': 6518080, 'reputation': 293, 'user_id': 5043145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e536678a73c34e02df9956fd7222a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Siddharth Chaurasia', 'link': 'https://stackoverflow.com/users/5043145/siddharth-chaurasia'}",True,1113,1,0,1551797421,1551784367,,55001504,CC BY-SA 4.0,https://stackoverflow.com/questions/55001504/nifi-executesql-with-30-threads-very-slow,Nifi executeSql with 30 threads very slow,55005501.0,,,
"['database', 'hbase', 'apache-nifi']","{'account_id': 14970969, 'reputation': 119, 'user_id': 10807867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e9d9fa2067557cbf5d7d246e5e968ca?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Appy22', 'link': 'https://stackoverflow.com/users/10807867/appy22'}",True,418,1,1,1551798131,1551780119,,55000142,CC BY-SA 4.0,https://stackoverflow.com/questions/55000142/multiple-column-names-in-puthbaserecord-row-identifier-field-name-property-in-ni,Multiple column names in PutHBaseRecord Row Identifier Field Name property in NiFi,,,,
"['ssl', 'apache-nifi', 'user-administration']","{'account_id': 15456274, 'reputation': 43, 'user_id': 11150235, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/q1Npl.jpg?s=256&g=1', 'display_name': 'Kelly P', 'link': 'https://stackoverflow.com/users/11150235/kelly-p'}",True,1615,1,2,1551736115,1551733455,,54991516,CC BY-SA 4.0,https://stackoverflow.com/questions/54991516/apache-nifi-how-do-i-make-different-user-groups-and-policies-upon-nifi-startup,Apache Nifi - How do I make different user groups and policies upon Nifi startup?,54992062.0,,,
['apache-nifi'],"{'account_id': 15163545, 'reputation': 31, 'user_id': 10941801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dabac7cf2c383b88e22e9cf9c8d5519?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kum', 'link': 'https://stackoverflow.com/users/10941801/kum'}",False,188,1,0,1551741530,1551725248,,54989652,CC BY-SA 4.0,https://stackoverflow.com/questions/54989652/how-to-get-multiple-data-using-single-flow,How to get multiple data using single flow?,,,,
"['db2', 'apache-nifi']","{'account_id': 6518080, 'reputation': 293, 'user_id': 5043145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e536678a73c34e02df9956fd7222a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Siddharth Chaurasia', 'link': 'https://stackoverflow.com/users/5043145/siddharth-chaurasia'}",False,85,0,0,1551720821,1551720821,,54988589,CC BY-SA 4.0,https://stackoverflow.com/questions/54988589/db2-license-invalid-nifi,Db2 license invalid nifi,,,,
"['avro', 'apache-nifi', 'jolt']","{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,1432,1,1,1551884263,1551696143,1551705769.0,54981540,CC BY-SA 4.0,https://stackoverflow.com/questions/54981540/nifi-recordreader-recordwriter-serialization-error-illegaltypeconversionexcep,Nifi RecordReader &amp; RecordWriter serialization error. IllegalTypeConversionException; Cannot convert value of class; because the type is not supported,55026046.0,,,
"['apache', 'apache-nifi']","{'account_id': 15135705, 'reputation': 1, 'user_id': 10922282, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2mjl6hOGFbo/AAAAAAAAAAI/AAAAAAAAAH4/9QkdXMttlwM/photo.jpg?sz=256', 'display_name': 'gyanendra tiwari', 'link': 'https://stackoverflow.com/users/10922282/gyanendra-tiwari'}",False,22,1,0,1551709023,1551592748,,54966018,CC BY-SA 4.0,https://stackoverflow.com/questions/54966018/restapi-integration-into-hdfs,Restapi integration into HDFS,,,,
"['marklogic', 'apache-nifi']","{'account_id': 10062856, 'reputation': 1085, 'user_id': 7438869, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/42c15f237c5ea355d9259cc222e9a318?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'thichxai', 'link': 'https://stackoverflow.com/users/7438869/thichxai'}",True,2143,2,3,1551760978,1551590192,1551760978.0,54965798,CC BY-SA 4.0,https://stackoverflow.com/questions/54965798/nifi-how-to-change-uuid-to-file-name,NIFI how to change uuid to file name,54966015.0,,,
"['java', 'apache', 'maven', 'apache-nifi', 'dataflow']","{'account_id': 739104, 'reputation': 4590, 'user_id': 703236, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mRRBh.jpg?s=256&g=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/703236/adam'}",True,1790,4,1,1600980335,1551564448,,54963492,CC BY-SA 4.0,https://stackoverflow.com/questions/54963492/apache-nifi-custom-nar-noclassdeffounderror-during-startup,Apache NiFi Custom NAR NoClassDefFoundError During Startup,,,,
"['apache-nifi', 'ignite']","{'account_id': 15422333, 'reputation': 31, 'user_id': 11126056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1824af7168adaa1b8f3c93df239bc60?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rasmus Karlb&#228;ck', 'link': 'https://stackoverflow.com/users/11126056/rasmus-karlb%c3%a4ck'}",False,473,1,2,1551699765,1551432841,,54941738,CC BY-SA 4.0,https://stackoverflow.com/questions/54941738/getting-invalidclassexception-when-using-putignitecache-processor-in-nifi,Getting InvalidClassException when using PutIgniteCache processor in NiFi,,,,
"['avro', 'apache-nifi']","{'account_id': 3816358, 'reputation': 531, 'user_id': 3165644, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/81eb10940ecf789fd7bd65686de38157?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mihir', 'link': 'https://stackoverflow.com/users/3165644/mihir'}",True,631,1,0,1553111715,1551365342,1553111715.0,54928320,CC BY-SA 4.0,https://stackoverflow.com/questions/54928320/nifi-and-avro-convert-the-data-and-metadata-into-avro-file-using-specified-avro,Nifi and Avro: Convert the data and metadata into avro file using specified avro schema?,,,,
"['kubernetes', 'apache-nifi', 'ignite']","{'account_id': 8122999, 'reputation': 1, 'user_id': 6119011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04143c9781bc005c70e38602aa9332d0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sidharth padhee', 'link': 'https://stackoverflow.com/users/6119011/sidharth-padhee'}",True,185,1,0,1561972627,1551341819,1561972627.0,54921131,CC BY-SA 4.0,https://stackoverflow.com/questions/54921131/best-way-to-periodically-load-data-2-3-gb-into-apache-ignite-cluster-which-is,Best way to periodically load data (2-3 GB) into Apache Ignite cluster which is running on a Kubernetes cluster,,,,
"['apache-nifi', 'ignite']","{'account_id': 15422333, 'reputation': 31, 'user_id': 11126056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1824af7168adaa1b8f3c93df239bc60?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rasmus Karlb&#228;ck', 'link': 'https://stackoverflow.com/users/11126056/rasmus-karlb%c3%a4ck'}",True,770,2,1,1558106976,1551282659,1551372684.0,54909370,CC BY-SA 4.0,https://stackoverflow.com/questions/54909370/how-to-put-flowfiles-from-nifi-to-an-ignite-cache,How to put FlowFiles from NiFi to an Ignite Cache,,,,
"['python', 'apache-nifi', 'pycrypto']","{'account_id': 3510879, 'reputation': 1157, 'user_id': 2935222, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/bmidQ.png?s=256&g=1', 'display_name': 'jordi', 'link': 'https://stackoverflow.com/users/2935222/jordi'}",True,533,1,-1,1551282128,1551279947,,54908486,CC BY-SA 4.0,https://stackoverflow.com/questions/54908486/pycryptodome-alternative-for-jython,PyCryptodome alternative for jython,54909199.0,,,
"['java', 'apache-nifi']","{'account_id': 15057421, 'reputation': 119, 'user_id': 10867304, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-1_qjDOYMwIw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZBbcC8AOAWGJ1wSIv4FR7NbUHdWw/mo/photo.jpg?sz=256', 'display_name': 'Keshav Balivada', 'link': 'https://stackoverflow.com/users/10867304/keshav-balivada'}",True,1740,1,1,1551331406,1551275405,1592644375.0,54906980,CC BY-SA 4.0,https://stackoverflow.com/questions/54906980/how-to-remove-cr-lf-in-nifi,How to remove CR LF in nifi,,,,
"['maven', 'apache-nifi']","{'account_id': 5163632, 'reputation': 1182, 'user_id': 4134453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fc9a4dcf6b3baa05b28a081b7b4924d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'irrelevantUser', 'link': 'https://stackoverflow.com/users/4134453/irrelevantuser'}",True,247,1,0,1551459825,1551260910,,54902455,CC BY-SA 4.0,https://stackoverflow.com/questions/54902455/apache-nifi-1-7-1-build-from-source,Apache NIFI - 1.7.1 Build from source,54949243.0,,,
['apache-nifi'],"{'account_id': 7279544, 'reputation': 1150, 'user_id': 5549744, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e6671758057b13832235aa267bb2efcc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Alejandro A', 'link': 'https://stackoverflow.com/users/5549744/alejandro-a'}",True,334,1,1,1551258995,1551255904,1551256217.0,54900980,CC BY-SA 4.0,https://stackoverflow.com/questions/54900980/nifi-path-is-invalid,Nifi path is invalid,,,,
"['apache-nifi', 'influxdb']","{'account_id': 10890535, 'reputation': 129, 'user_id': 8006482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44ebf24694e47c6b82cd309d349f33b8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'T_F', 'link': 'https://stackoverflow.com/users/8006482/t-f'}",True,225,1,0,1551221289,1551213436,,54893689,CC BY-SA 4.0,https://stackoverflow.com/questions/54893689/apache-nifi-stream-into-influxdb,Apache NiFi stream into InfluxDB,54895424.0,,,
"['apache', 'apache-nifi']","{'account_id': 6518080, 'reputation': 293, 'user_id': 5043145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e536678a73c34e02df9956fd7222a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Siddharth Chaurasia', 'link': 'https://stackoverflow.com/users/5043145/siddharth-chaurasia'}",True,663,2,0,1551253302,1551210550,,54893017,CC BY-SA 4.0,https://stackoverflow.com/questions/54893017/nifi-json-regular-expression,Nifi JSON regular expression,54893347.0,,,
['apache-nifi'],"{'account_id': 1521807, 'reputation': 73, 'user_id': 1421255, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sgAvB.jpg?s=256&g=1', 'display_name': 'Raajeev H Dave', 'link': 'https://stackoverflow.com/users/1421255/raajeev-h-dave'}",True,196,1,0,1551197004,1551194666,,54888859,CC BY-SA 4.0,https://stackoverflow.com/questions/54888859/i-want-to-ingest-data-using-nifi-to-two-directions-one-in-hdfs-and-one-in-oracle,I want to ingest data using NIFI to two directions one in HDFS and one in Oracle Database. Is it Possible?,54889586.0,,,
['apache-nifi'],"{'account_id': 1521807, 'reputation': 73, 'user_id': 1421255, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sgAvB.jpg?s=256&g=1', 'display_name': 'Raajeev H Dave', 'link': 'https://stackoverflow.com/users/1421255/raajeev-h-dave'}",True,196,1,0,1551197004,1551194666,,54888859,CC BY-SA 4.0,https://stackoverflow.com/questions/54888859/i-want-to-ingest-data-using-nifi-to-two-directions-one-in-hdfs-and-one-in-oracle,I want to ingest data using NIFI to two directions one in HDFS and one in Oracle Database. Is it Possible?,54889586.0,,,
"['mysql', 'apache-nifi', 'last-insert-id']","{'account_id': 5943147, 'reputation': 71, 'user_id': 4673614, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e1dfdd8e66606973379666551b5d58cd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sakthivel', 'link': 'https://stackoverflow.com/users/4673614/sakthivel'}",False,699,2,1,1551189235,1551174133,,54882502,CC BY-SA 4.0,https://stackoverflow.com/questions/54882502/how-to-fetch-last-inserted-record-in-mysql-using-nifi,How to fetch last inserted record in mysql using nifi,,,,
"['apache-kafka', 'apache-nifi']","{'account_id': 1394931, 'reputation': 103, 'user_id': 1324897, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/be8ef80016291b0c542bbc701f250010?s=256&d=identicon&r=PG', 'display_name': 'Jordan Cheeks', 'link': 'https://stackoverflow.com/users/1324897/jordan-cheeks'}",False,114,0,0,1572594986,1551136228,1572594986.0,54876096,CC BY-SA 4.0,https://stackoverflow.com/questions/54876096/apache-nifi-kafkatimestamp-creation-issue,Apache Nifi KafkaTimestamp Creation Issue,,,,
"['apache-nifi', 'jolt']","{'account_id': 12503082, 'reputation': 53, 'user_id': 9100874, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-R4B2TTMoQOw/AAAAAAAAAAI/AAAAAAAAK2k/DdKA5JW6gZo/photo.jpg?sz=256', 'display_name': 'Adithya Sajjanam', 'link': 'https://stackoverflow.com/users/9100874/adithya-sajjanam'}",False,540,1,0,1587621043,1551127698,,54874441,CC BY-SA 4.0,https://stackoverflow.com/questions/54874441/jolt-spec-for-shift-operation,Jolt Spec for Shift Operation,,,,
"['azure', 'azure-active-directory', 'apache-nifi']","{'account_id': 11803497, 'reputation': 37, 'user_id': 8636594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1b3daecec2ee2f619c0ba4c6ba685a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marshal Tito', 'link': 'https://stackoverflow.com/users/8636594/marshal-tito'}",True,2793,1,0,1551121069,1551111134,,54870381,CC BY-SA 4.0,https://stackoverflow.com/questions/54870381/how-to-integrate-apache-nifi-and-azure-active-directory-for-user-authentication,How to Integrate Apache NiFi and Azure Active Directory for user authentication?,,,,
"['java', 'json', 'apache-nifi', 'jolt']","{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,584,1,0,1551125578,1551097961,,54866293,CC BY-SA 4.0,https://stackoverflow.com/questions/54866293/how-to-transform-json-to-json-using-jolt-specification,How to transform Json to Json using Jolt Specification?,54873933.0,,,
"['java', 'groovy', 'bigdata', 'apache-nifi']","{'account_id': 13486083, 'reputation': 1660, 'user_id': 9729847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wQ0Ld.png?s=256&g=1', 'display_name': 'maxime G', 'link': 'https://stackoverflow.com/users/9729847/maxime-g'}",True,492,1,0,1551123490,1551092889,1551093060.0,54864842,CC BY-SA 4.0,https://stackoverflow.com/questions/54864842/nifi-executegroovyscript-class-already-loaded-in-another-classloader,Nifi ExecuteGroovyScript - class already loaded in another classloader,54873497.0,,,
"['json', 'apache-nifi', 'jolt']","{'account_id': 2487268, 'reputation': 303, 'user_id': 2165480, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cdLg0.jpg?s=256&g=1', 'display_name': 'Raii', 'link': 'https://stackoverflow.com/users/2165480/raii'}",True,977,1,0,1551061413,1551058778,,54858405,CC BY-SA 4.0,https://stackoverflow.com/questions/54858405/nifi-jolt-transform-spec-rename-value,Nifi Jolt Transform Spec - Rename value,54858663.0,,,
"['json', 'xml', 'apache-nifi']","{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,1104,1,1,1551082996,1550932361,1551032076.0,54842661,CC BY-SA 4.0,https://stackoverflow.com/questions/54842661/how-to-convert-xml-to-json-with-new-json-structure-in-nifi,How to convert XML to JSON with new JSON structure in Nifi?,,,,
['apache-nifi'],"{'account_id': 10276843, 'reputation': 143, 'user_id': 7583451, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2n05jf1r760/AAAAAAAAAAI/AAAAAAAABWY/tGQWQ0IdFfY/photo.jpg?sz=256', 'display_name': 'rennyB', 'link': 'https://stackoverflow.com/users/7583451/rennyb'}",True,6647,2,3,1550992530,1550888860,,54837632,CC BY-SA 4.0,https://stackoverflow.com/questions/54837632/nifi-xml-to-json,NiFi XML to JSON,,,,
"['json', 'apache-nifi', 'jolt']","{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,82,1,1,1550885424,1550858128,1550885424.0,54832631,CC BY-SA 4.0,https://stackoverflow.com/questions/54832631/how-to-move-nodes-into-an-array-and-key-into-the-given-node-in-nifi,How to move nodes into an array and key into the given node in Nifi?,54837309.0,,,
['apache-nifi'],"{'account_id': 10276843, 'reputation': 143, 'user_id': 7583451, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2n05jf1r760/AAAAAAAAAAI/AAAAAAAABWY/tGQWQ0IdFfY/photo.jpg?sz=256', 'display_name': 'rennyB', 'link': 'https://stackoverflow.com/users/7583451/rennyb'}",True,1621,1,1,1550866987,1550814508,,54820803,CC BY-SA 4.0,https://stackoverflow.com/questions/54820803/apache-nifi-evaluatexquery,Apache NiFi EvaluateXQuery,54821015.0,,,
"['json', 'apache-nifi', 'jolt']","{'account_id': 4327456, 'reputation': 25, 'user_id': 3533870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d81cd1ef0e31014669a55c64bf8101e4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3533870', 'link': 'https://stackoverflow.com/users/3533870/user3533870'}",True,135,2,2,1554459745,1550813438,1554459745.0,54820632,CC BY-SA 4.0,https://stackoverflow.com/questions/54820632/jolttransformjson-processor-in-nifi,JoltTransformJSON processor in NiFi,54823708.0,,,
"['json', 'apache-nifi', 'jolt']","{'account_id': 2487268, 'reputation': 303, 'user_id': 2165480, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cdLg0.jpg?s=256&g=1', 'display_name': 'Raii', 'link': 'https://stackoverflow.com/users/2165480/raii'}",True,1298,2,1,1647421536,1550797534,,54818571,CC BY-SA 4.0,https://stackoverflow.com/questions/54818571/nifi-jolt-transform-spec,Nifi Jolt Transform Spec,54818651.0,,,
"['java', 'r', 'docker', 'apache-nifi']","{'account_id': 13063106, 'reputation': 458, 'user_id': 9439560, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/w11Mv.png?s=256&g=1', 'display_name': 'papelr', 'link': 'https://stackoverflow.com/users/9439560/papelr'}",True,308,1,4,1551565511,1550766492,1551107185.0,54811911,CC BY-SA 4.0,https://stackoverflow.com/questions/54811911/getting-java-io-ioexception-errors-running-an-r-scraper-script,Getting java.io.IOException errors running an R scraper script,,,,
"['json', 'validation', 'avro', 'apache-nifi']","{'account_id': 5163632, 'reputation': 1182, 'user_id': 4134453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fc9a4dcf6b3baa05b28a081b7b4924d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'irrelevantUser', 'link': 'https://stackoverflow.com/users/4134453/irrelevantuser'}",True,1315,1,1,1551178766,1550763989,1550834429.0,54810996,CC BY-SA 4.0,https://stackoverflow.com/questions/54810996/apache-nifi-validating-nested-json,Apache Nifi Validating Nested Json,54883967.0,,,
"['amazon-web-services', 'docker', 'apache-zookeeper', 'apache-nifi', 'amazon-ecs']","{'account_id': 6092835, 'reputation': 551, 'user_id': 4754591, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cb66ae510924f72515219ac43c2049a7?s=256&d=identicon&r=PG', 'display_name': 'aswath86', 'link': 'https://stackoverflow.com/users/4754591/aswath86'}",True,2538,1,3,1550851147,1550762066,1550851147.0,54810372,CC BY-SA 4.0,https://stackoverflow.com/questions/54810372/nifi-cluster-on-aws-using-ecs-and-external-zookeeper,NiFi Cluster on AWS using ECS and external Zookeeper,,,,
"['xml', 'xml-parsing', 'apache-nifi']","{'account_id': 14562462, 'reputation': 283, 'user_id': 10518185, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Wsy72yXwvBk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWvavbiIqVCCiuy9JYkZ5HG7PbNiQ/mo/photo.jpg?sz=256', 'display_name': 'lifeisshort', 'link': 'https://stackoverflow.com/users/10518185/lifeisshort'}",True,733,2,0,1595012806,1550734782,1551157953.0,54801652,CC BY-SA 4.0,https://stackoverflow.com/questions/54801652/nifi-splitxml-and-evaluatexpath-performance-and-memory-usage,Nifi SplitXML and EvaluateXPath performance and memory usage?,,,,
"['cluster-computing', 'apache-zookeeper', 'apache-nifi']","{'account_id': 7587119, 'reputation': 142, 'user_id': 5755819, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d31257eb03f51f3493dd14b13d389b03?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Deepanshu', 'link': 'https://stackoverflow.com/users/5755819/deepanshu'}",True,1093,1,0,1550747429,1550730237,,54800554,CC BY-SA 4.0,https://stackoverflow.com/questions/54800554/how-to-setup-nifi-cluster-using-3-machines-1-manager-2-nodes-using-external,How to setup NiFi cluster using 3 machines (1 Manager &amp; 2 nodes) using external zookeeper,,,,
"['mysql', 'apache', 'sql-update', 'apache-nifi']","{'account_id': 14062023, 'reputation': 883, 'user_id': 10157833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b47b0cb73215e94446b6f43b842a8c17?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shrads', 'link': 'https://stackoverflow.com/users/10157833/shrads'}",True,6878,1,2,1575752942,1550696925,1575752942.0,54795272,CC BY-SA 4.0,https://stackoverflow.com/questions/54795272/how-to-run-sql-update-query-in-nifi-putsql,How to run SQL Update query in NiFi PUTSQL?,54796130.0,,,
['apache-nifi'],"{'account_id': 15163545, 'reputation': 31, 'user_id': 10941801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dabac7cf2c383b88e22e9cf9c8d5519?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kum', 'link': 'https://stackoverflow.com/users/10941801/kum'}",True,1603,1,1,1550702624,1550687122,,54792973,CC BY-SA 4.0,https://stackoverflow.com/questions/54792973/how-can-i-get-the-blob-file-using-nifi,How can I get the Blob file using NiFi?,,,,
