tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
"['airflow', 'celery', 'google-cloud-pubsub']","{'account_id': 9579394, 'reputation': 1, 'user_id': 7114400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50e7467d7baa05367ecf7717bd012560?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Faisal Malik Widya Prasetya', 'link': 'https://stackoverflow.com/users/7114400/faisal-malik-widya-prasetya'}",False,117,0,0,1677550046,1677550046,,75587264,CC BY-SA 4.0,https://stackoverflow.com/questions/75587264/can-we-use-cloud-pub-sub-as-celery-broker-in-airflow-celeryexecutor,Can we use Cloud Pub/Sub as Celery Broker in Airflow CeleryExecutor?,,,,
"['airflow', 'airflow-2.x']","{'account_id': 10177164, 'reputation': 1829, 'user_id': 7515385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/495cbef221fdbc0e2e2ae919b24fe2a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sriram926', 'link': 'https://stackoverflow.com/users/7515385/sriram926'}",False,46,1,0,1678129812,1677543066,1677607583.0,75586754,CC BY-SA 4.0,https://stackoverflow.com/questions/75586754/airflow-tasks-are-scheduled-but-does-not-run,Airflow tasks are scheduled but does not run,,,,
"['airflow', 'airflow-2.x', 'airflow-taskflow']","{'account_id': 22066094, 'reputation': 15, 'user_id': 19091756, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giq4ugkdmxW6XIKqnBtkPXYfQW0lYvmdn69BZs=k-s256', 'display_name': 'Illia Kaltovich', 'link': 'https://stackoverflow.com/users/19091756/illia-kaltovich'}",True,245,1,0,1677553043,1677537936,1677538634.0,75586272,CC BY-SA 4.0,https://stackoverflow.com/questions/75586272/airflow-taskflow-api-connect-with-filesensor,Airflow TaskFlow API connect with filesensor,75587469.0,,,
"['kubernetes', 'airflow', 'kubernetes-helm', 'git-sync']","{'account_id': 15884508, 'reputation': 425, 'user_id': 11461300, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ctzHT3RlIQc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfGOmxYQM39JxbW9IiP4JeBOVmgPA/mo/photo.jpg?sz=256', 'display_name': 'Lucas Abreu', 'link': 'https://stackoverflow.com/users/11461300/lucas-abreu'}",True,480,1,0,1681491768,1677537219,,75586204,CC BY-SA 4.0,https://stackoverflow.com/questions/75586204/kubernetes-git-sync-could-read-username-for-https-github-com,kubernetes Git-sync Could read username for &#39;https://github.com&#39;,75777192.0,,,
"['python', 'python-3.x', 'airflow', 'etl', 'directed-acyclic-graphs']","{'account_id': 27678702, 'reputation': 125, 'user_id': 21127953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdacb3266dab1a274276c6d1fc5f3bd2?s=256&d=identicon&r=PG', 'display_name': 'FxxkDogeCoins', 'link': 'https://stackoverflow.com/users/21127953/fxxkdogecoins'}",True,494,1,2,1677528620,1677526634,,75584837,CC BY-SA 4.0,https://stackoverflow.com/questions/75584837/pass-returned-value-from-a-previous-python-operator-task-to-another-in-airflow,Pass returned value from a previous Python operator task to another in airflow,75585055.0,,,
"['amazon-web-services', 'airflow', 'directed-acyclic-graphs', 'mwaa']","{'account_id': 24450681, 'reputation': 92, 'user_id': 18372975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e12fa3193903a55150b776de7a540dac?s=256&d=identicon&r=PG', 'display_name': 'AIViz', 'link': 'https://stackoverflow.com/users/18372975/aiviz'}",True,386,2,0,1694755477,1677516332,,75583262,CC BY-SA 4.0,https://stackoverflow.com/questions/75583262/mwaa-redshift-connection-timeout,MWAA Redshift Connection Timeout,,,,
"['airflow', 'boto3', 'python-3.6', 'amazon-emr', 'botocore']","{'account_id': 7563927, 'reputation': 353, 'user_id': 8569490, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8c410c41dfe1d3f94b14736fc8c63d0b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'nariver1', 'link': 'https://stackoverflow.com/users/8569490/nariver1'}",False,146,0,1,1677506634,1677506634,,75581469,CC BY-SA 4.0,https://stackoverflow.com/questions/75581469/airflow-emr-hook-failing-while-requesting-to-add-a-step,Airflow EMR Hook failing while requesting to add a step,,,,
"['google-cloud-platform', 'google-bigquery', 'airflow', 'google-data-catalog']","{'account_id': 27713237, 'reputation': 1, 'user_id': 21155480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f285e8b819328632d032cffb9f847d0?s=256&d=identicon&r=PG', 'display_name': 'DSK', 'link': 'https://stackoverflow.com/users/21155480/dsk'}",False,44,0,0,1677501097,1677501097,,75580529,CC BY-SA 4.0,https://stackoverflow.com/questions/75580529/programmatically-change-custom-data-catalog-tags-value-attached-to-bigquery-tab,Programmatically change Custom Data Catalog Tag&#39;s value attached to BigQuery Tables,,,,
"['airflow', 'workflow', 'pipeline']","{'account_id': 17245850, 'reputation': 1, 'user_id': 12487162, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1378472165645153/picture?type=large', 'display_name': 'Ayham Alazm', 'link': 'https://stackoverflow.com/users/12487162/ayham-alazm'}",False,94,1,0,1677536959,1677500823,,75580488,CC BY-SA 4.0,https://stackoverflow.com/questions/75580488/how-can-i-use-apache-airflow-to-build-dynamic-dags-using-the-gui,How can I use Apache Airflow to build dynamic DAGs using the GUI?,,,,
"['python-3.x', 'google-cloud-platform', 'airflow', 'google-cloud-composer']","{'account_id': 25256783, 'reputation': 1, 'user_id': 19088386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/051f90b759d04d59e0e4581c58dab992?s=256&d=identicon&r=PG', 'display_name': 'AnnieS1527', 'link': 'https://stackoverflow.com/users/19088386/annies1527'}",False,278,0,0,1677481945,1677481945,,75577619,CC BY-SA 4.0,https://stackoverflow.com/questions/75577619/executing-a-dynamic-number-of-bigquery-operators-based-on-a-dictionary-generated,Executing a dynamic number of BigQuery Operators based on a dictionary generated within Python Operator in Airflow,,,,
"['email', 'smtp', 'airflow']","{'account_id': 16280673, 'reputation': 31, 'user_id': 16121829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff50e0afcaa9112e8666f38d649786c4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'tech_data', 'link': 'https://stackoverflow.com/users/16121829/tech-data'}",False,192,0,0,1677329228,1677329228,,75565522,CC BY-SA 4.0,https://stackoverflow.com/questions/75565522/airflow-emailoperator-is-not-working-connection-refused,Airflow - EmailOperator is not working - Connection refused,,,,
"['python', 'encoding', 'base64', 'airflow', 'decoding']","{'account_id': 9923982, 'reputation': 97, 'user_id': 7346241, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-1dVPmRuhl-8/AAAAAAAAAAI/AAAAAAAAAGY/Ovy6cVYq9dY/photo.jpg?sz=256', 'display_name': 'pushpendu dhara', 'link': 'https://stackoverflow.com/users/7346241/pushpendu-dhara'}",True,337,1,0,1677341693,1677320260,,75564703,CC BY-SA 4.0,https://stackoverflow.com/questions/75564703/airflow-xcom-value-from-sshoperator-not-decoding-to-string,Airflow : xcom value from sshoperator not decoding to string,75565067.0,,,
"['linux', 'windows', 'powershell', 'permissions', 'airflow']","{'account_id': 27342247, 'reputation': 1, 'user_id': 20852704, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp7sTFZIkUFPOj9Rznb2E2ZJjSwBdrQsPgpGVsFb=k-s256', 'display_name': 'Gonzalo GomMil', 'link': 'https://stackoverflow.com/users/20852704/gonzalo-gommil'}",False,98,0,0,1677315424,1677315424,,75564313,CC BY-SA 4.0,https://stackoverflow.com/questions/75564313/change-the-permissions-of-the-folders-of-ubuntu-22-04-for-apache-airflow,Change the permissions of the folders of Ubuntu 22.04 for Apache Airflow,,,,
"['python', 'airflow']","{'account_id': 10995594, 'reputation': 69, 'user_id': 8077931, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-1tRCrnN3DH0/AAAAAAAAAAI/AAAAAAAAHGA/-jFxyKB6bV8/photo.jpg?sz=256', 'display_name': 'Round', 'link': 'https://stackoverflow.com/users/8077931/round'}",False,62,1,0,1677283346,1677242697,1677249735.0,75556727,CC BY-SA 4.0,https://stackoverflow.com/questions/75556727/why-airflow-dag-logic-run-time-varies-from-milliseconds,Why Airflow dag logic run time varies from milliseconds?,,,,
"['docker-compose', 'airflow', 'fedora']","{'account_id': 27868621, 'reputation': 1, 'user_id': 21279645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6056672454b062904cfcc8ecc5a6ce7?s=256&d=identicon&r=PG', 'display_name': 'fragarie', 'link': 'https://stackoverflow.com/users/21279645/fragarie'}",False,78,0,0,1677273185,1677238194,1677273185.0,75556028,CC BY-SA 4.0,https://stackoverflow.com/questions/75556028/why-apache-airflow-fails-with-oom-when-running-on-docker-in-fedora,Why Apache Airflow fails with OOM when running on docker in Fedora?,,,,
"['python', 'airflow', 'jinja2', 'airflow-taskflow']","{'account_id': 18693371, 'reputation': 571, 'user_id': 13627237, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj7WGCptG87BeoXx1o23P1on_q2Zlo4aVcjYDDjgA=k-s256', 'display_name': 'Cristian Ispan', 'link': 'https://stackoverflow.com/users/13627237/cristian-ispan'}",False,170,0,0,1677234590,1677234590,,75555428,CC BY-SA 4.0,https://stackoverflow.com/questions/75555428/airflow-using-dag-manually-informed-params-outside-of-task-but-inside-of-dag,Airflow: using DAG manually informed params outside of task but inside of DAG,,,,
"['python', 'airflow', 'directed-acyclic-graphs']","{'account_id': 7844745, 'reputation': 33, 'user_id': 5930176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e821ad46f34ce6410eb2171a374d5e1e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kundan Kumar', 'link': 'https://stackoverflow.com/users/5930176/kundan-kumar'}",False,41,0,0,1677233984,1677233984,,75555316,CC BY-SA 4.0,https://stackoverflow.com/questions/75555316/re-run-failed-dagrun-in-airflow,re-run failed dagRun in airflow,,,,
"['airflow', 'scheduler']","{'account_id': 13287844, 'reputation': 1, 'user_id': 9593347, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pSiii.jpg?s=256&g=1', 'display_name': 'William Gao', 'link': 'https://stackoverflow.com/users/9593347/william-gao'}",False,30,0,0,1677230693,1677230558,1677230693.0,75554737,CC BY-SA 4.0,https://stackoverflow.com/questions/75554737/airflow-task-scheduler-failed-to-run,Airflow Task Scheduler Failed to Run,,,,
"['amazon-ec2', 'docker-compose', 'airflow', 'amazon-ecs', 'repo']","{'account_id': 27257410, 'reputation': 23, 'user_id': 20780744, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp6Ci0g4UVJO-jOt4ozb7h5hJu-3dVNrwoy6092t=k-s256', 'display_name': 'Kelvin Chow', 'link': 'https://stackoverflow.com/users/20780744/kelvin-chow'}",False,146,0,0,1677230312,1677225780,,75553957,CC BY-SA 4.0,https://stackoverflow.com/questions/75553957/airflow-set-up-docker-compose,Airflow Set Up docker-compose,,,,
"['python', 'airflow', 'google-cloud-composer']","{'account_id': 208281, 'reputation': 1834, 'user_id': 458661, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/034d4f917134c83ddccfb3dc0b8699c2?s=256&d=identicon&r=PG', 'display_name': 'Chrisvdberge', 'link': 'https://stackoverflow.com/users/458661/chrisvdberge'}",False,532,1,0,1677227794,1677224251,,75553740,CC BY-SA 4.0,https://stackoverflow.com/questions/75553740/airflow-retry-task-with-different-parameter-or-settings,Airflow: retry task with different parameter or settings,,,,
"['airflow', 'azure-data-factory']","{'account_id': 3335011, 'reputation': 1, 'user_id': 2802842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b575991cae02a38145622b1e18c3e4b6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/2802842/pete'}",False,137,2,0,1681273171,1677219361,,75553168,CC BY-SA 4.0,https://stackoverflow.com/questions/75553168/dag-runs-stuck-in-running-state-using-azure-data-factory-managed-airflow-versio,DAG runs stuck in running state using Azure Data Factory Managed Airflow (version 2.4.3),,,,
"['airflow', 'airflow-2.x', 'airflow-taskflow']","{'account_id': 14697312, 'reputation': 53, 'user_id': 10614354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6755e9a79c1fe0e6f791e6e3aa3d06cd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'nismoh', 'link': 'https://stackoverflow.com/users/10614354/nismoh'}",False,410,0,1,1677216288,1677216288,,75552885,CC BY-SA 4.0,https://stackoverflow.com/questions/75552885/airflow-retries-long-running-task-multiple-times-while-the-task-is-still-running,Airflow retries long running task multiple times while the task is still running,,,,
"['postgresql', 'docker', 'airflow', 'devops']","{'account_id': 19664700, 'reputation': 11, 'user_id': 14395416, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiPQKVVbWur9ZmMgXJLInB4QsFJZhNtbRBpmWCygQ=k-s256', 'display_name': 'Imangali', 'link': 'https://stackoverflow.com/users/14395416/imangali'}",False,61,0,0,1677211797,1677211797,,75552551,CC BY-SA 4.0,https://stackoverflow.com/questions/75552551/how-to-connect-to-local-postgres-from-airflow-which-runed-with-docker,"How to connect to local postgres from airflow, which runed with docker",,,,
"['google-cloud-platform', 'google-drive-api', 'airflow', 'google-cloud-composer', 'airflow-2.x']","{'account_id': 8247562, 'reputation': 178, 'user_id': 8456883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/777dd6c91be14661fc02c10dec37a8a5?s=256&d=identicon&r=PG', 'display_name': 'jptr', 'link': 'https://stackoverflow.com/users/8456883/jptr'}",True,350,1,0,1677678182,1677195463,1677204074.0,75551360,CC BY-SA 4.0,https://stackoverflow.com/questions/75551360/service-account-unable-to-access-google-drive-despite-having-the-right-access,Service Account unable to access Google Drive despite having the right access,,,,
"['amazon-web-services', 'amazon-ec2', 'airflow']","{'account_id': 2392959, 'reputation': 1546, 'user_id': 2092445, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05e055707941d1ac4682581c874546b2?s=256&d=identicon&r=PG', 'display_name': 'Naxi', 'link': 'https://stackoverflow.com/users/2092445/naxi'}",False,72,0,0,1677162520,1677160386,1677162520.0,75545728,CC BY-SA 4.0,https://stackoverflow.com/questions/75545728/can-we-use-ec2-spot-instances-with-aws-mwaa-as-worked-nodes,can we use ec2 spot instances with AWS MWAA as worked nodes?,,,,
"['airflow', 'airflow-2.x']","{'account_id': 15446585, 'reputation': 1, 'user_id': 11143375, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-B-sP3_kd7Lg/AAAAAAAAAAI/AAAAAAAAAAg/_R0QLwbOdTE/photo.jpg?sz=256', 'display_name': 'Nikhil chandrakar', 'link': 'https://stackoverflow.com/users/11143375/nikhil-chandrakar'}",False,19,0,0,1677155916,1677155916,,75544952,CC BY-SA 4.0,https://stackoverflow.com/questions/75544952/apache-airflow-2-3-3-how-to-manually-trigger-airflow-scheduler-so-that-it-can,Apache Airflow 2.3.3 : How to manually trigger airflow scheduler so that it can close and reopen it&#39;s log file?,,,,
"['kubernetes', 'airflow', 'helm3', 'dbt-cloud']","{'account_id': 1740229, 'reputation': 11, 'user_id': 1591851, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KyrWH.jpg?s=256&g=1', 'display_name': 'MariN', 'link': 'https://stackoverflow.com/users/1591851/marin'}",False,207,0,0,1677151589,1677148635,1677151589.0,75543622,CC BY-SA 4.0,https://stackoverflow.com/questions/75543622/how-to-add-python-library-in-airflow-which-is-deployed-by-kubernetes,how to add python library in airflow which is deployed by kubernetes,,,,
"['python', 'airflow', 'jinja2']","{'account_id': 15482955, 'reputation': 207, 'user_id': 11169688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7284c5d20a48f92a505523d3ed996ba8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Maarten', 'link': 'https://stackoverflow.com/users/11169688/maarten'}",True,78,1,1,1677162989,1677141852,,75542398,CC BY-SA 4.0,https://stackoverflow.com/questions/75542398/airflow-how-to-use-dag-run-argument-value-as-trigger-rule-in-pythonoperator,Airflow: how to use dag_run argument value as trigger_rule in PythonOperator,75546267.0,,,
"['mapping', 'airflow', 'dynamic-programming', 'airflow-taskflow']","{'account_id': 24428820, 'reputation': 3, 'user_id': 18354042, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwx5zZmRUivpCjfIL8oVfrf-B-5meSDQHjKp_UB=k-s256', 'display_name': 'Boss Boss', 'link': 'https://stackoverflow.com/users/18354042/boss-boss'}",False,73,0,0,1677150721,1677133188,1677150721.0,75541233,CC BY-SA 4.0,https://stackoverflow.com/questions/75541233/is-there-any-way-to-avoid-failure-and-continue-runningtasks-with-a-set-limt-for,Is there any way to avoid failure and continue runningtasks with a set limt for airflow dynamic tasks,,,,
"['airflow', 'generator', 'solar']","{'account_id': 27855177, 'reputation': 1, 'user_id': 21268841, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYm5m06VbXAbnobL29fF8BPq9m8v7ewSgwPu-W-=k-s256', 'display_name': 'Mat Jenkins', 'link': 'https://stackoverflow.com/users/21268841/mat-jenkins'}",False,16,0,0,1677104509,1677104509,,75538734,CC BY-SA 4.0,https://stackoverflow.com/questions/75538734/power-generation-on-roof-of-a-van,Power generation on roof of a van,,,,
['airflow'],"{'account_id': 8178287, 'reputation': 940, 'user_id': 6156353, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c26b4e1ecae5191d3e527d643cf0be02?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'romanzdk', 'link': 'https://stackoverflow.com/users/6156353/romanzdk'}",False,280,1,0,1689251936,1677100289,,75538205,CC BY-SA 4.0,https://stackoverflow.com/questions/75538205/airflow-queue-up-subset-of-new-tasks,Airflow - queue up (subset of) new tasks,,,,
"['python', 'python-3.x', 'google-bigquery', 'airflow']","{'account_id': 20721566, 'reputation': 157, 'user_id': 15215859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjB553kq7O3J6hpezZ3QVheGdcz0SEWHPRQpIoukg=k-s256', 'display_name': 'Tushaar', 'link': 'https://stackoverflow.com/users/15215859/tushaar'}",False,148,1,-1,1678981594,1677096010,,75537615,CC BY-SA 4.0,https://stackoverflow.com/questions/75537615/gcp-composer-read-mysql-table-and-push-into-gcs-and-then-into-bigquery,GCP composer read MySql table and push into GCS and then into BigQuery,,,,
"['python', 'python-3.x', 'airflow', 'airflow-2.x']","{'account_id': 19728870, 'reputation': 1641, 'user_id': 14444816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TWTYZ.jpg?s=256&g=1', 'display_name': 'KristiLuna', 'link': 'https://stackoverflow.com/users/14444816/kristiluna'}",False,49,0,0,1677095104,1677095104,,75537482,CC BY-SA 4.0,https://stackoverflow.com/questions/75537482/airflow-how-to-get-a-list-from-a-custom-operator-that-is-performing-a-task-to,Airflow - How to get a list from a custom Operator that is performing a task to be used in another custom Operator?,,,,
['airflow'],"{'account_id': 15368574, 'reputation': 53, 'user_id': 11761638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5eaa3a37f7a0ece85fed17103c7d8e26?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'hamhung', 'link': 'https://stackoverflow.com/users/11761638/hamhung'}",False,880,1,0,1677260389,1677088934,1677194071.0,75536528,CC BY-SA 4.0,https://stackoverflow.com/questions/75536528/airflow-pass-value-to-operator-task-arguments-from-dag-run-conf-without-using-va,"Airflow pass value to operator task arguments from dag run conf without using Variable.set(),Variable.get()",,,,
"['logging', 'airflow', 'google-kubernetes-engine']","{'account_id': 20442558, 'reputation': 79, 'user_id': 14999075, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ky4uhKF_Ftc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZBzPWRtekeDbZtEPF3gEC06lVDQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ire00', 'link': 'https://stackoverflow.com/users/14999075/ire00'}",False,164,0,0,1677147979,1677084725,1677147979.0,75535820,CC BY-SA 4.0,https://stackoverflow.com/questions/75535820/in-gke-all-logs-are-labelled-with-the-wrong-severity-in-the-airflow-worker-pod,In GKE all logs are labelled with the wrong severity in the airflow worker pod,,,,
['airflow'],"{'account_id': 13629236, 'reputation': 1, 'user_id': 16719803, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'BARBAR mohamed', 'link': 'https://stackoverflow.com/users/16719803/barbar-mohamed'}",False,32,0,0,1677077341,1677077098,1677077341.0,75534337,CC BY-SA 4.0,https://stackoverflow.com/questions/75534337/i-have-created-a-simple-dag-using-airflow-but-i-cant-see-the-tasks-under-task-gr,"I have created a simple dag using airflow,but i cant see the tasks under task group for old ran dags in the graph,the tasks are created dynamically",,,,
"['postgresql', 'kubernetes', 'ssl', 'airflow']","{'account_id': 8577224, 'reputation': 81, 'user_id': 6426186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/faf7641830a056e32aed94026c7dbc04?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/6426186/robin'}",False,128,0,0,1677076725,1677076725,,75534264,CC BY-SA 4.0,https://stackoverflow.com/questions/75534264/deploy-apache-airflow-to-kubernetes-with-ssl-enforcing-metadata-backend,Deploy Apache Airflow to Kubernetes with SSL enforcing Metadata Backend,,,,
"['airflow', 'kubernetespodoperator']","{'account_id': 1702190, 'reputation': 216, 'user_id': 1561943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cc89a7483c9ad7fc01f509bb1c7146b?s=256&d=identicon&r=PG', 'display_name': 'sigma', 'link': 'https://stackoverflow.com/users/1561943/sigma'}",False,48,0,0,1677073151,1677073151,,75533510,CC BY-SA 4.0,https://stackoverflow.com/questions/75533510/support-for-using-dynamic-task-mapping-with-templated-arguments-on-kubernetespo,Support for using dynamic task mapping with templated arguments on `KubernetesPodOperator`,,,,
"['docker', 'docker-compose', 'airflow', 'file-permissions']","{'account_id': 15116704, 'reputation': 31, 'user_id': 12247234, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HwapEOR7lAM/AAAAAAAAAAI/AAAAAAAAAZY/NQhNsSsDBrY/photo.jpg?sz=256', 'display_name': 'Alberto Baraza', 'link': 'https://stackoverflow.com/users/12247234/alberto-baraza'}",False,34,0,1,1677071415,1677071415,,75533155,CC BY-SA 4.0,https://stackoverflow.com/questions/75533155/allow-airflow-access-to-docker-sock-using-docker-v2-on-ubuntu,Allow airflow access to docker sock using docker v2 on Ubuntu,,,,
"['bash', 'command', 'airflow', 'task', 'directed-acyclic-graphs']","{'account_id': 27849477, 'reputation': 11, 'user_id': 21264266, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14f8cade9c0f155287a05952b072cfc1?s=256&d=identicon&r=PG', 'display_name': 'koalasy', 'link': 'https://stackoverflow.com/users/21264266/koalasy'}",False,134,1,1,1677060335,1677059048,,75530831,CC BY-SA 4.0,https://stackoverflow.com/questions/75530831/does-airflow-dag-bash-operator-have-command-length-limitation-if-so-what-can,"does airflow dag bash operator have command length limitation ? if so , what can we do to extend it?",,,,
"['airflow', 'google-cloud-composer', 'airflow-2.x']","{'account_id': 26764753, 'reputation': 11, 'user_id': 20362093, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3Zt_EOXcrtah4Cc6GlXZgSTo_FKbCDQcSIzLGu=k-s256', 'display_name': 'Tony Liao', 'link': 'https://stackoverflow.com/users/20362093/tony-liao'}",False,105,0,0,1677047309,1677047309,,75528970,CC BY-SA 4.0,https://stackoverflow.com/questions/75528970/modulenotfounderror-when-using-dagbag-to-test-dags-in-cloud-composer,ModuleNotFoundError when using DagBag to test dags in Cloud Composer,,,,
"['python', 'airflow', 'airflow-2.x']","{'account_id': 27085953, 'reputation': 21, 'user_id': 20634467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/021963dcc620c5533615abbde9cdb47a?s=256&d=identicon&r=PG', 'display_name': 'user20634467', 'link': 'https://stackoverflow.com/users/20634467/user20634467'}",True,186,2,0,1692144361,1677025174,,75527148,CC BY-SA 4.0,https://stackoverflow.com/questions/75527148/apacheairflow-inside-of-a-task-what-should-be-used-instead-of-now,"ApacheAirFlow: Inside of a task, what should be used instead of now()?",,,,
"['python', 'apache-kafka', 'airflow']","{'account_id': 19888878, 'reputation': 77, 'user_id': 14571370, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UvGxJONCgsU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl4nGYeLNRpz2oe0uOzctWE5wk9ZA/s96-c/photo.jpg?sz=256', 'display_name': 'Rodrigo Alarc&#243;n', 'link': 'https://stackoverflow.com/users/14571370/rodrigo-alarc%c3%b3n'}",False,186,0,1,1677084415,1677024049,1677084415.0,75527064,CC BY-SA 4.0,https://stackoverflow.com/questions/75527064/airflow-eventtriggersfunctionoperator-kafka-not-working-in-deferred-state,Airflow EventTriggersFunctionOperator (Kafka) not working in deferred state,,,,
"['airflow', 'google-cloud-composer', 'airflow-2.x']","{'account_id': 989699, 'reputation': 12040, 'user_id': 1007353, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/c3db4337a39ff8bdb97316015c074493?s=256&d=identicon&r=PG', 'display_name': 'JDiMatteo', 'link': 'https://stackoverflow.com/users/1007353/jdimatteo'}",True,233,1,0,1677084643,1677014901,,75526079,CC BY-SA 4.0,https://stackoverflow.com/questions/75526079/manual-immediate-airflow-dag-refresh-scan,Manual Immediate Airflow Dag Refresh / Scan,75535807.0,,,
"['postgresql', 'airflow', 'airflow-xcom']","{'account_id': 22321746, 'reputation': 1, 'user_id': 17203626, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjNbE8AeJwrB7qWikbv285MxodfmKf6ohdCmSzD=k-s256', 'display_name': 'Egor Ovchinnikov', 'link': 'https://stackoverflow.com/users/17203626/egor-ovchinnikov'}",False,854,1,-1,1677084131,1677004416,1677084131.0,75524555,CC BY-SA 4.0,https://stackoverflow.com/questions/75524555/airflow-ti-xcom-pull-return-none,Airflow ti.xcom_pull() return None,,,,
"['python', 'airflow', 'jinja2']","{'account_id': 18693371, 'reputation': 571, 'user_id': 13627237, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj7WGCptG87BeoXx1o23P1on_q2Zlo4aVcjYDDjgA=k-s256', 'display_name': 'Cristian Ispan', 'link': 'https://stackoverflow.com/users/13627237/cristian-ispan'}",True,120,1,0,1677232245,1676996315,1677232245.0,75523134,CC BY-SA 4.0,https://stackoverflow.com/questions/75523134/passing-param-to-airflow-dag-from-another-dag-with-triggerdagrunoperator,Passing param to Airflow DAG from another DAG with TriggerDagRunOperator,75534719.0,,,
